"Date","Price","Open","High","Low","Vol.","Change %"
"2025-01-15","100,499.8","96,547.4","100,671.0","96,501.9","95.32K","4.10%"
"2025-01-14","96,542.1","94,536.7","97,361.2","94,359.5","87.79K","2.12%"
"2025-01-13","94,536.1","94,545.0","95,928.1","89,423.1","37.70K","-0.01%"
"2025-01-12","94,541.8","94,600.0","95,384.3","93,711.2","17.60K","-0.07%"
"2025-01-11","94,612.0","94,724.0","94,765.5","93,847.8","72.66K","-0.12%"
"2025-01-10","94,724.1","92,540.5","95,760.6","92,310.6","125.42K","2.36%"
"2025-01-09","92,539.8","95,066.6","95,323.1","91,241.9","132.78K","-2.66%"
"2025-01-08","95,066.6","96,938.2","97,266.4","92,716.6","100.36K","-1.92%"
"2025-01-07","96,929.8","102,247.9","102,678.2","96,201.3","99.77K","-5.20%"
"2025-01-06","102,248.7","98,373.2","102,474.5","97,932.3","86.73K","3.97%"
"2025-01-05","98,347.7","98,220.1","98,823.1","97,300.0","31.34K","0.13%"
"2025-01-04","98,219.9","98,168.9","98,742.6","97,568.9","36.56K","0.05%"
"2025-01-03","98,167.5","96,960.2","98,963.3","96,090.6","61.62K","1.25%"
"2025-01-02","96,960.0","94,561.1","97,808.0","94,381.2","76.13K","2.54%"
"2025-01-01","94,560.2","93,557.3","95,100.0","92,939.3","43.34K","1.07%"
"2024-12-31","93,557.2","92,777.2","96,163.4","92,036.2","74.85K","0.84%"
"2024-12-30","92,779.8","93,718.7","94,936.4","91,522.3","112.43K","-1.00%"
"2024-12-29","93,716.3","95,282.6","95,315.4","93,026.7","47.71K","-1.65%"
"2024-12-28","95,284.5","94,274.9","95,684.3","94,124.7","32.97K","1.07%"
"2024-12-27","94,275.9","95,776.4","97,243.3","93,472.8","85.12K","-1.57%"
"2024-12-26","95,777.7","99,389.4","99,922.5","95,193.3","74.60K","-3.64%"
"2024-12-25","99,391.3","98,661.9","99,514.1","97,651.9","39.80K","0.73%"
"2024-12-24","98,668.1","94,852.8","99,446.6","93,566.2","69.86K","4.02%"
"2024-12-23","94,852.1","95,184.8","96,517.8","92,543.2","133.24K","-0.35%"
"2024-12-22","95,183.8","97,281.6","97,422.2","94,265.2","100.64K","-2.13%"
"2024-12-21","97,253.3","97,799.1","99,531.9","96,478.6","123.36K","-0.55%"
"2024-12-20","97,795.7","97,468.3","98,178.2","92,301.9","221.18K","0.34%"
"2024-12-19","97,466.1","100,190.5","102,778.8","95,672.2","200.57K","-2.73%"
"2024-12-18","100,197.8","106,140.7","106,477.6","100,049.3","187.49K","-5.60%"
"2024-12-17","106,138.9","106,053.4","108,244.9","105,350.6","149.37K","0.08%"
"2024-12-16","106,057.6","104,479.2","107,767.6","103,351.7","232.66K","1.55%"
"2024-12-15","104,443.0","101,417.9","105,120.9","101,234.9","133.99K","2.98%"
"2024-12-14","101,417.7","101,423.7","102,633.0","100,626.3","105.31K","-0.01%"
"2024-12-13","101,426.2","100,008.3","101,891.2","99,214.2","162.40K","1.42%"
"2024-12-12","100,009.9","101,126.3","102,495.3","99,334.5","188.96K","-1.10%"
"2024-12-11","101,126.2","96,603.2","101,877.1","95,689.5","250.02K","4.69%"
"2024-12-10","96,600.3","97,311.5","98,237.8","94,304.5","271.45K","-0.78%"
"2024-12-09","97,359.4","101,129.7","101,198.6","94,395.8","321.01K","-3.72%"
"2024-12-08","101,115.8","99,837.0","101,339.9","98,713.9","128.93K","1.28%"
"2024-12-07","99,837.0","99,757.2","100,441.8","98,969.0","118.44K","0.08%"
"2024-12-06","99,760.7","96,968.9","101,908.5","96,452.0","213.49K","2.88%"
"2024-12-05","96,970.8","98,624.8","103,719.4","92,510.4","245.79K","-1.69%"
"2024-12-04","98,635.8","95,900.1","99,030.7","94,625.3","113.77K","2.85%"
"2024-12-03","95,898.7","95,843.9","96,245.0","93,646.1","95.08K","0.05%"
"2024-12-02","95,846.6","97,199.3","98,082.0","94,510.6","95.80K","-1.39%"
"2024-12-01","97,201.4","96,404.7","97,813.9","95,721.8","42.90K","0.83%"
"2024-11-30","96,405.7","97,438.5","97,461.9","96,119.6","36.92K","-1.06%"
"2024-11-29","97,438.0","95,645.6","98,599.8","95,405.7","76.54K","1.87%"
"2024-11-28","95,645.5","95,881.4","96,549.0","94,648.8","68.17K","-0.25%"
"2024-11-27","95,886.6","91,975.5","97,219.8","91,795.5","106.39K","4.25%"
"2024-11-26","91,977.6","93,046.5","94,978.8","90,817.2","131.88K","-1.17%"
"2024-11-25","93,064.4","97,948.8","98,872.4","92,875.3","124.98K","-4.97%"
"2024-11-24","97,935.2","97,696.4","98,552.6","95,765.4","77.04K","0.24%"
"2024-11-23","97,699.0","98,927.2","98,927.2","97,180.9","72.17K","-1.24%"
"2024-11-22","98,929.7","98,381.2","99,617.4","97,182.2","132.23K","0.56%"
"2024-11-21","98,374.5","94,308.7","98,937.2","94,063.8","179.07K","4.32%"
"2024-11-20","94,303.9","92,252.6","94,836.1","91,517.4","121.46K","2.24%"
"2024-11-19","92,239.2","90,482.1","93,918.5","90,378.7","146.04K","1.95%"
"2024-11-18","90,478.7","89,843.3","92,567.1","89,410.4","150.47K","0.72%"
"2024-11-17","89,833.7","90,569.4","91,441.6","88,736.1","81.24K","-0.78%"
"2024-11-16","90,539.1","91,035.3","91,748.9","90,079.0","79.82K","-0.56%"
"2024-11-15","91,046.5","87,297.2","91,833.1","87,118.8","158.19K","4.30%"
"2024-11-14","87,294.0","90,424.8","91,726.7","86,740.2","153.34K","-3.46%"
"2024-11-13","90,422.2","87,971.2","93,226.6","86,168.4","257.57K","2.82%"
"2024-11-12","87,941.3","88,665.0","89,929.6","85,122.2","288.68K","-0.82%"
"2024-11-11","88,664.1","80,389.0","89,519.0","80,231.8","254.04K","10.29%"
"2024-11-10","80,388.5","76,681.4","81,373.5","76,520.5","193.83K","4.81%"
"2024-11-09","76,700.3","76,506.1","76,904.0","75,732.5","72.97K","0.24%"
"2024-11-08","76,517.3","75,869.8","77,188.5","75,599.0","155.17K","0.85%"
"2024-11-07","75,868.6","75,585.5","76,837.8","74,448.2","184.16K","0.37%"
"2024-11-06","75,586.3","69,374.1","76,401.4","69,323.0","357.28K","8.96%"
"2024-11-05","69,373.7","67,848.3","70,495.6","67,473.6","108.95K","2.25%"
"2024-11-04","67,848.8","68,770.3","69,483.4","66,834.0","101.31K","-1.34%"
"2024-11-03","68,769.6","69,334.8","69,383.6","67,514.2","83.16K","-0.80%"
"2024-11-02","69,325.8","69,499.3","69,896.9","69,029.0","38.72K","-0.26%"
"2024-11-01","69,507.2","70,278.7","71,598.4","68,846.0","130.46K","-1.10%"
"2024-10-31","70,281.8","72,343.7","72,685.7","69,674.5","111.29K","-2.86%"
"2024-10-30","72,347.8","72,732.5","72,907.4","71,460.0","99.05K","-0.53%"
"2024-10-29","72,730.4","69,957.2","73,569.4","69,753.2","168.60K","3.97%"
"2024-10-28","69,954.1","68,011.9","70,203.4","67,610.0","103.97K","2.87%"
"2024-10-27","68,004.6","67,084.7","68,308.0","66,924.6","33.58K","1.37%"
"2024-10-26","67,086.8","66,694.5","67,408.4","66,443.8","42.05K","0.58%"
"2024-10-25","66,696.8","68,191.9","68,756.8","65,644.2","110.51K","-2.19%"
"2024-10-24","68,191.5","66,659.2","68,831.8","66,510.6","82.78K","2.29%"
"2024-10-23","66,663.7","67,428.6","67,441.1","65,246.7","84.99K","-1.13%"
"2024-10-22","67,427.3","67,370.8","67,815.3","66,609.4","86.76K","0.08%"
"2024-10-21","67,371.3","69,030.5","69,490.8","66,845.5","109.28K","-2.40%"
"2024-10-20","69,030.5","68,373.3","69,386.4","67,443.9","44.92K","0.96%"
"2024-10-19","68,372.0","68,426.4","68,688.8","68,025.5","33.29K","-0.07%"
"2024-10-18","68,423.1","67,416.5","68,990.3","67,190.9","99.20K","1.49%"
"2024-10-17","67,418.4","67,618.1","67,933.5","66,677.3","84.68K","-0.30%"
"2024-10-16","67,617.9","67,075.1","68,389.4","66,766.6","98.30K","0.81%"
"2024-10-15","67,077.5","66,084.1","67,821.9","64,850.6","136.72K","1.51%"
"2024-10-14","66,081.7","62,870.7","66,476.6","62,463.7","122.09K","5.11%"
"2024-10-13","62,870.9","63,205.4","63,284.6","62,054.2","42.26K","-0.53%"
"2024-10-12","63,205.1","62,506.6","63,463.1","62,486.1","40.91K","1.13%"
"2024-10-11","62,499.4","60,317.5","63,385.1","60,080.6","86.38K","3.62%"
"2024-10-10","60,316.2","60,628.9","61,304.6","59,075.7","83.86K","-0.52%"
"2024-10-09","60,628.8","62,157.0","62,537.0","60,355.5","68.79K","-2.46%"
"2024-10-08","62,157.0","62,226.9","63,196.6","61,883.2","63.75K","-0.14%"
"2024-10-07","62,245.6","62,819.8","64,449.3","62,175.8","86.27K","-0.91%"
"2024-10-06","62,819.4","62,062.0","62,934.5","61,495.4","31.72K","1.22%"
"2024-10-05","62,061.4","62,085.5","62,366.8","61,705.7","30.15K","-0.03%"
"2024-10-04","62,081.0","60,751.4","62,471.7","60,469.3","72.71K","2.19%"
"2024-10-03","60,751.2","60,642.0","61,468.9","59,904.4","82.43K","0.17%"
"2024-10-02","60,645.7","60,834.2","62,339.8","60,002.7","98.94K","-0.31%"
"2024-10-01","60,835.5","63,329.9","64,125.3","60,195.9","134.93K","-3.95%"
"2024-09-30","63,339.2","65,607.0","65,607.0","62,901.1","101.70K","-3.46%"
"2024-09-29","65,607.1","65,862.8","66,065.7","65,436.8","32.60K","-0.39%"
"2024-09-28","65,866.5","65,775.6","66,232.5","65,438.1","35.00K","0.14%"
"2024-09-27","65,776.3","65,168.8","66,440.7","64,839.2","80.55K","0.92%"
"2024-09-26","65,175.7","63,157.2","65,770.9","62,693.3","96.06K","3.20%"
"2024-09-25","63,156.5","64,262.9","64,788.4","62,952.8","62.72K","-1.71%"
"2024-09-24","64,256.8","63,335.9","64,664.1","62,740.8","76.71K","1.46%"
"2024-09-23","63,331.8","63,575.4","64,723.4","62,650.0","75.66K","-0.38%"
"2024-09-22","63,572.7","63,351.2","63,998.2","62,394.6","48.86K","0.35%"
"2024-09-21","63,348.1","63,201.2","63,526.3","62,778.6","33.20K","0.23%"
"2024-09-20","63,201.2","62,942.4","64,085.1","62,367.1","90.65K","0.42%"
"2024-09-19","62,938.6","61,754.8","63,849.6","61,596.5","120.17K","1.91%"
"2024-09-18","61,757.6","60,308.5","61,757.6","59,210.7","105.57K","2.40%"
"2024-09-17","60,309.1","58,213.1","61,309.0","57,630.2","106.30K","3.60%"
"2024-09-16","58,213.1","59,126.2","59,204.3","57,527.8","87.60K","-1.56%"
"2024-09-15","59,138.5","59,995.6","60,377.6","58,717.9","47.01K","-1.43%"
"2024-09-14","59,995.4","60,514.8","60,609.4","59,494.3","44.47K","-0.85%"
"2024-09-13","60,511.6","58,134.4","60,625.4","57,656.8","102.12K","4.09%"
"2024-09-12","58,134.5","57,335.5","58,484.1","57,329.6","98.42K","1.39%"
"2024-09-11","57,338.7","57,638.0","57,975.9","55,576.6","102.15K","-0.51%"
"2024-09-10","57,635.0","57,045.6","58,019.9","56,415.3","77.65K","1.03%"
"2024-09-09","57,049.6","54,868.0","57,956.7","54,595.4","105.33K","3.99%"
"2024-09-08","54,861.3","54,161.4","55,292.7","53,642.4","51.99K","1.30%"
"2024-09-07","54,156.5","53,965.0","54,819.2","53,754.3","58.11K","0.35%"
"2024-09-06","53,966.8","56,179.7","56,969.1","52,644.6","155.84K","-3.94%"
"2024-09-05","56,183.2","57,970.7","58,318.9","55,744.6","90.36K","-3.09%"
"2024-09-04","57,973.4","57,490.4","58,508.8","55,732.1","108.44K","0.86%"
"2024-09-03","57,479.8","59,133.7","59,799.7","57,436.9","74.77K","-2.80%"
"2024-09-02","59,134.0","57,309.0","59,416.6","57,185.8","73.18K","3.17%"
"2024-09-01","57,315.7","58,975.7","59,058.7","57,232.4","63.95K","-2.82%"
"2024-08-31","58,978.6","59,120.4","59,447.0","58,761.1","30.86K","-0.24%"
"2024-08-30","59,119.7","59,371.7","59,817.6","57,874.7","87.31K","-0.43%"
"2024-08-29","59,373.5","59,027.3","61,150.6","58,807.1","87.19K","0.61%"
"2024-08-28","59,016.0","59,425.6","60,198.4","57,912.1","109.47K","-0.73%"
"2024-08-27","59,450.9","62,832.2","63,201.4","58,187.3","108.53K","-5.40%"
"2024-08-26","62,846.2","64,240.7","64,472.5","62,841.1","68.89K","-2.22%"
"2024-08-25","64,273.2","64,160.7","64,939.2","63,796.6","41.61K","0.18%"
"2024-08-24","64,159.3","64,061.7","64,458.9","63,579.5","54.14K","0.17%"
"2024-08-23","64,053.1","60,374.7","64,830.1","60,354.4","125.50K","6.10%"
"2024-08-22","60,372.2","61,158.3","61,399.7","59,815.8","74.39K","-1.29%"
"2024-08-21","61,158.1","59,010.0","61,812.0","58,831.1","91.31K","3.65%"
"2024-08-20","59,005.8","59,470.3","61,331.6","58,612.0","69.77K","-0.78%"
"2024-08-19","59,470.9","58,445.8","59,598.5","57,872.0","49.19K","1.75%"
"2024-08-18","58,446.3","59,485.4","60,216.3","58,436.1","30.82K","-1.74%"
"2024-08-17","59,483.1","58,877.8","59,659.5","58,825.5","18.51K","1.03%"
"2024-08-16","58,877.2","57,545.1","59,817.3","57,129.1","64.01K","2.33%"
"2024-08-15","57,534.6","58,710.1","59,831.4","56,275.7","81.47K","-2.00%"
"2024-08-14","58,707.8","60,594.6","61,543.0","58,491.2","64.79K","-3.11%"
"2024-08-13","60,595.2","59,350.2","61,537.0","58,492.4","62.92K","2.10%"
"2024-08-12","59,350.0","58,711.7","60,606.2","57,689.0","79.31K","1.08%"
"2024-08-11","58,713.3","60,929.8","61,677.3","58,388.7","41.06K","-3.64%"
"2024-08-10","60,931.7","60,844.5","61,344.5","60,264.2","22.91K","0.13%"
"2024-08-09","60,850.6","61,697.8","61,712.3","59,570.2","69.55K","-1.38%"
"2024-08-08","61,699.7","55,112.8","62,563.5","54,786.9","109.77K","11.94%"
"2024-08-07","55,120.9","56,049.9","57,669.6","54,598.5","94.52K","-1.67%"
"2024-08-06","56,057.8","54,010.8","57,025.6","53,998.2","113.89K","3.85%"
"2024-08-05","53,979.0","58,142.9","58,291.4","49,486.9","333.46K","-7.16%"
"2024-08-04","58,141.8","60,700.2","61,086.5","57,346.9","72.71K","-4.21%"
"2024-08-03","60,696.7","61,480.8","62,184.2","59,914.6","65.74K","-1.27%"
"2024-08-02","61,478.7","65,351.8","65,567.1","61,242.3","93.89K","-5.96%"
"2024-08-01","65,372.9","64,625.7","65,587.9","62,303.9","84.20K","1.16%"
"2024-07-31","64,626.0","66,185.4","66,825.6","64,538.3","51.52K","-2.36%"
"2024-07-30","66,184.9","66,796.1","66,998.3","65,328.7","54.43K","-0.92%"
"2024-07-29","66,798.7","68,256.3","70,000.2","66,544.5","85.67K","-2.14%"
"2024-07-28","68,256.3","67,888.9","68,291.9","67,067.8","26.17K","0.61%"
"2024-07-27","67,843.1","67,910.8","69,387.6","66,776.8","67.99K","-0.10%"
"2024-07-26","67,908.6","65,799.7","68,205.0","65,764.3","59.13K","3.21%"
"2024-07-25","65,799.3","65,363.9","66,088.6","63,500.9","77.46K","0.66%"
"2024-07-24","65,370.5","65,936.8","67,072.1","65,155.2","52.47K","-0.86%"
"2024-07-23","65,937.8","67,550.4","67,750.2","65,512.9","69.58K","-2.39%"
"2024-07-22","67,553.6","68,158.4","68,468.9","66,601.8","54.88K","-0.89%"
"2024-07-21","68,158.7","67,147.8","68,352.9","65,825.6","47.19K","1.50%"
"2024-07-20","67,148.5","66,677.0","67,586.4","66,257.4","32.94K","0.71%"
"2024-07-19","66,677.4","63,981.2","67,390.4","63,326.1","82.87K","4.22%"
"2024-07-18","63,980.5","64,090.4","65,102.0","63,253.5","51.27K","-0.17%"
"2024-07-17","64,089.2","65,052.8","66,051.5","63,897.5","66.11K","-1.48%"
"2024-07-16","65,049.7","64,749.2","65,319.5","62,430.8","93.63K","0.41%"
"2024-07-15","64,782.4","60,794.7","64,869.5","60,678.8","96.02K","6.56%"
"2024-07-14","60,794.9","59,207.9","61,326.9","59,207.9","47.48K","2.68%"
"2024-07-13","59,209.8","57,897.4","59,826.5","57,770.6","34.28K","2.29%"
"2024-07-12","57,885.1","57,338.3","58,520.9","56,575.7","56.84K","0.96%"
"2024-07-11","57,337.3","57,745.9","59,404.4","57,095.0","66.40K","-0.71%"
"2024-07-10","57,746.7","58,040.2","59,393.8","57,185.3","59.60K","-0.50%"
"2024-07-09","58,039.4","56,721.3","58,234.0","56,306.3","64.25K","2.32%"
"2024-07-08","56,724.7","55,850.2","58,115.8","54,320.0","102.91K","1.55%"
"2024-07-07","55,861.1","58,240.2","58,394.6","55,756.3","41.12K","-4.12%"
"2024-07-06","58,259.2","56,640.0","58,462.0","56,026.8","46.91K","2.86%"
"2024-07-05","56,641.8","57,025.7","57,471.1","53,883.4","175.51K","-0.67%"
"2024-07-04","57,026.3","60,201.4","60,463.0","56,812.7","116.38K","-5.27%"
"2024-07-03","60,199.3","62,104.9","62,263.6","59,466.6","73.34K","-3.07%"
"2024-07-02","62,103.3","62,888.3","63,257.0","61,797.6","46.52K","-1.25%"
"2024-07-01","62,890.1","62,768.8","63,842.1","62,558.0","59.94K","0.22%"
"2024-06-30","62,754.3","60,973.1","63,006.6","60,703.7","37.21K","2.92%"
"2024-06-29","60,973.4","60,403.7","61,192.8","60,382.8","26.56K","0.94%"
"2024-06-28","60,403.3","61,684.6","62,175.4","60,081.9","58.95K","-2.08%"
"2024-06-27","61,685.3","60,848.3","62,351.2","60,629.4","48.79K","1.37%"
"2024-06-26","60,849.4","61,809.9","62,469.4","60,715.1","54.95K","-1.55%"
"2024-06-25","61,809.4","60,292.0","62,266.0","60,262.2","77.28K","2.52%"
"2024-06-24","60,292.7","63,201.6","63,357.1","58,589.9","120.60K","-4.59%"
"2024-06-23","63,196.2","64,261.0","64,518.9","63,195.3","19.94K","-1.66%"
"2024-06-22","64,261.0","64,131.9","64,523.9","63,944.0","17.55K","0.21%"
"2024-06-21","64,128.5","64,854.3","65,054.9","63,427.9","60.86K","-1.12%"
"2024-06-20","64,854.3","64,982.1","66,474.2","64,566.7","56.24K","-0.19%"
"2024-06-19","64,980.9","65,159.8","65,706.4","64,705.6","42.96K","-0.27%"
"2024-06-18","65,159.9","66,495.7","66,571.2","64,098.4","93.72K","-2.01%"
"2024-06-17","66,498.8","66,672.9","67,253.8","65,115.4","66.09K","-0.26%"
"2024-06-16","66,674.7","66,223.0","66,951.4","66,038.1","20.74K","0.68%"
"2024-06-15","66,223.0","66,034.1","66,446.4","65,895.1","24.05K","0.29%"
"2024-06-14","66,034.8","66,775.2","67,347.7","65,076.5","65.18K","-1.11%"
"2024-06-13","66,773.1","68,260.6","68,384.6","66,324.3","66.36K","-2.18%"
"2024-06-12","68,260.1","67,320.9","69,990.8","66,911.5","85.55K","1.40%"
"2024-06-11","67,319.8","69,537.9","69,573.3","66,197.8","96.70K","-3.19%"
"2024-06-10","69,538.2","69,650.2","70,152.5","69,259.9","39.12K","-0.16%"
"2024-06-09","69,650.6","69,310.5","69,847.8","69,136.7","20.99K","0.49%"
"2024-06-08","69,310.1","69,347.0","69,572.1","69,222.4","23.03K","-0.05%"
"2024-06-07","69,347.9","70,793.4","71,956.5","68,620.7","82.62K","-2.04%"
"2024-06-06","70,791.5","71,083.6","71,616.1","70,178.7","49.79K","-0.41%"
"2024-06-05","71,083.7","70,550.9","71,744.4","70,397.1","67.06K","0.76%"
"2024-06-04","70,549.2","68,808.0","71,034.2","68,564.3","75.69K","2.53%"
"2024-06-03","68,807.8","67,763.3","70,131.0","67,616.8","69.42K","1.53%"
"2024-06-02","67,773.5","67,760.8","68,447.5","67,330.6","30.63K","0.02%"
"2024-06-01","67,760.8","67,533.9","67,861.0","67,449.6","19.01K","0.34%"
"2024-05-31","67,530.1","68,352.3","69,018.2","66,676.8","61.51K","-1.21%"
"2024-05-30","68,354.7","67,631.3","69,504.7","67,138.4","66.84K","1.06%"
"2024-05-29","67,635.8","68,366.2","68,897.6","67,143.2","52.13K","-1.07%"
"2024-05-28","68,366.0","69,428.3","69,560.7","67,299.9","71.39K","-1.53%"
"2024-05-27","69,428.7","68,514.6","70,638.3","68,275.2","49.07K","1.33%"
"2024-05-26","68,514.8","69,287.2","69,494.0","68,294.5","24.58K","-1.11%"
"2024-05-25","69,284.4","68,548.2","69,558.8","68,516.1","25.17K","1.07%"
"2024-05-24","68,547.6","67,971.1","69,212.0","66,685.8","63.28K","0.84%"
"2024-05-23","67,975.7","69,166.3","70,041.0","66,578.1","89.45K","-1.71%"
"2024-05-22","69,155.4","70,141.0","70,593.4","69,024.3","65.08K","-1.40%"
"2024-05-21","70,139.9","71,430.5","71,872.0","69,181.7","108.56K","-1.80%"
"2024-05-20","71,422.7","66,278.3","71,482.8","66,076.5","112.66K","7.76%"
"2024-05-19","66,279.1","66,919.0","67,662.5","65,937.3","36.19K","-0.95%"
"2024-05-18","66,917.5","67,036.6","67,361.4","66,636.1","29.68K","-0.18%"
"2024-05-17","67,036.8","65,231.1","67,420.7","65,121.7","63.09K","2.77%"
"2024-05-16","65,231.0","66,219.6","66,643.9","64,623.3","72.55K","-1.50%"
"2024-05-15","66,225.1","61,569.4","66,417.1","61,357.5","106.05K","7.56%"
"2024-05-14","61,569.4","62,936.8","63,102.6","61,156.9","68.84K","-2.17%"
"2024-05-13","62,937.2","61,480.5","63,443.2","60,779.0","70.55K","2.37%"
"2024-05-12","61,480.0","60,826.6","61,847.7","60,647.1","27.40K","1.07%"
"2024-05-11","60,826.6","60,796.8","61,487.5","60,499.3","27.50K","0.05%"
"2024-05-10","60,796.9","63,074.3","63,454.3","60,251.8","79.33K","-3.61%"
"2024-05-09","63,075.0","61,207.3","63,413.3","60,671.4","64.22K","3.05%"
"2024-05-08","61,207.5","62,304.9","62,997.4","60,894.2","56.47K","-1.78%"
"2024-05-07","62,317.7","63,163.1","64,361.0","62,294.1","59.74K","-1.34%"
"2024-05-06","63,163.1","64,005.8","65,448.8","62,730.7","77.68K","-1.32%"
"2024-05-05","64,006.4","63,897.7","64,587.2","62,923.9","40.51K","0.18%"
"2024-05-04","63,888.3","62,887.1","64,466.0","62,599.1","53.03K","1.61%"
"2024-05-03","62,877.5","59,104.3","63,298.4","58,830.8","100.46K","6.35%"
"2024-05-02","59,121.3","58,334.9","59,548.0","56,989.8","98.06K","1.35%"
"2024-05-01","58,331.2","60,665.0","60,827.5","56,643.5","171.55K","-3.85%"
"2024-04-30","60,666.6","63,852.4","64,700.2","59,228.7","121.04K","-5.00%"
"2024-04-29","63,860.1","63,113.7","64,193.1","61,837.2","67.26K","1.19%"
"2024-04-28","63,109.7","63,457.9","64,346.1","62,827.8","36.65K","-0.55%"
"2024-04-27","63,456.8","63,765.8","63,916.7","62,507.7","45.34K","-0.49%"
"2024-04-26","63,766.4","64,497.1","64,771.3","63,354.9","61.60K","-1.13%"
"2024-04-25","64,497.1","64,287.1","65,247.5","62,889.2","80.77K","0.33%"
"2024-04-24","64,285.7","66,414.9","67,060.5","63,606.9","77.83K","-3.21%"
"2024-04-23","66,415.0","66,829.5","67,180.0","65,848.3","52.42K","-0.62%"
"2024-04-22","66,829.3","64,940.1","67,208.0","64,527.5","72.30K","2.91%"
"2024-04-21","64,940.2","64,942.1","65,680.6","64,267.5","42.02K","-0.03%"
"2024-04-20","64,961.1","63,817.6","65,375.6","63,131.7","49.33K","1.82%"
"2024-04-19","63,799.1","63,480.5","65,441.2","59,693.3","150.34K","0.50%"
"2024-04-18","63,481.4","61,278.9","64,092.4","60,822.3","97.38K","3.59%"
"2024-04-17","61,278.9","63,802.3","64,451.5","59,820.8","118.92K","-3.96%"
"2024-04-16","63,805.3","63,416.1","64,274.4","61,715.6","114.96K","0.62%"
"2024-04-15","63,411.9","65,696.6","66,805.1","62,379.5","118.79K","-3.48%"
"2024-04-14","65,697.4","63,909.5","65,758.2","62,174.7","134.40K","2.89%"
"2024-04-13","63,849.9","67,137.4","67,921.0","61,065.5","149.48K","-4.92%"
"2024-04-12","67,151.9","70,014.9","71,226.9","65,829.3","131.84K","-4.08%"
"2024-04-11","70,011.6","70,620.4","71,249.2","69,586.1","72.51K","-0.86%"
"2024-04-10","70,622.1","69,147.8","71,086.9","67,570.0","97.71K","2.13%"
"2024-04-09","69,148.0","71,627.3","71,737.2","68,264.6","93.69K","-3.47%"
"2024-04-08","71,630.1","69,358.0","72,710.8","69,110.5","105.78K","3.27%"
"2024-04-07","69,360.4","68,897.3","70,285.8","68,849.4","46.99K","0.68%"
"2024-04-06","68,890.6","67,830.5","69,632.0","67,467.2","41.48K","1.56%"
"2024-04-05","67,830.6","68,498.7","68,692.2","66,023.3","88.97K","-0.97%"
"2024-04-04","68,496.5","65,968.4","69,238.8","65,096.3","100.30K","3.84%"
"2024-04-03","65,963.0","65,443.6","66,844.8","64,559.0","88.46K","0.80%"
"2024-04-02","65,439.2","69,662.7","69,673.0","64,628.4","152.87K","-6.07%"
"2024-04-01","69,664.4","71,329.3","71,329.3","68,175.9","94.05K","-2.34%"
"2024-03-31","71,332.0","69,608.5","71,367.5","69,576.6","42.45K","2.47%"
"2024-03-30","69,611.5","69,872.3","70,321.2","69,564.9","29.87K","-0.37%"
"2024-03-29","69,871.7","70,766.7","70,907.0","69,090.9","58.99K","-1.26%"
"2024-03-28","70,762.1","69,449.4","71,542.5","68,956.9","72.49K","1.90%"
"2024-03-27","69,442.4","69,999.2","71,670.8","68,428.6","112.88K","-0.80%"
"2024-03-26","69,999.3","69,896.3","71,490.7","69,366.4","90.98K","0.15%"
"2024-03-25","69,892.0","67,216.4","71,118.8","66,395.0","124.72K","3.99%"
"2024-03-24","67,211.9","64,036.5","67,587.8","63,812.9","65.59K","4.96%"
"2024-03-23","64,037.8","63,785.6","65,972.4","63,074.9","35.11K","0.40%"
"2024-03-22","63,785.5","65,501.5","66,633.3","62,328.3","72.43K","-2.62%"
"2024-03-21","65,503.8","67,860.0","68,161.7","64,616.1","75.26K","-3.46%"
"2024-03-20","67,854.0","62,046.8","68,029.5","60,850.9","133.53K","9.35%"
"2024-03-19","62,050.0","67,594.1","68,099.6","61,560.6","148.08K","-8.20%"
"2024-03-18","67,594.1","68,389.7","68,920.1","66,601.4","78.07K","-1.17%"
"2024-03-17","68,391.2","65,314.2","68,857.7","64,605.5","66.07K","4.71%"
"2024-03-16","65,314.2","69,456.5","70,037.0","64,971.0","75.82K","-5.97%"
"2024-03-15","69,463.7","71,387.1","72,398.1","65,765.6","148.59K","-2.69%"
"2024-03-14","71,387.5","73,066.7","73,740.9","68,717.2","109.43K","-2.30%"
"2024-03-13","73,066.3","71,461.9","73,623.5","71,338.4","77.18K","2.23%"
"2024-03-12","71,470.2","72,099.1","72,916.7","68,845.6","105.09K","-0.87%"
"2024-03-11","72,099.1","68,964.7","72,771.5","67,452.8","114.72K","4.54%"
"2024-03-10","68,964.8","68,360.7","69,905.3","68,165.0","53.49K","0.88%"
"2024-03-09","68,366.5","68,178.5","68,576.9","67,923.9","30.71K","0.29%"
"2024-03-08","68,172.0","66,854.4","69,904.0","66,170.7","112.67K","1.97%"
"2024-03-07","66,855.3","66,074.6","67,985.5","65,602.6","77.47K","1.17%"
"2024-03-06","66,080.4","63,794.7","67,604.9","62,848.7","117.91K","3.59%"
"2024-03-05","63,792.6","68,273.1","69,063.1","60,138.2","207.60K","-6.56%"
"2024-03-04","68,270.1","63,135.8","68,495.1","62,746.8","130.86K","8.13%"
"2024-03-03","63,135.8","61,955.6","63,227.3","61,399.4","38.01K","1.84%"
"2024-03-02","61,994.5","62,397.7","62,446.3","61,621.9","33.80K","-0.65%"
"2024-03-01","62,397.7","61,157.3","63,147.3","60,790.9","74.96K","2.01%"
