"Date","Price","Open","High","Low","Vol.","Change %"
"2022-10-10","360.02","363.96","364.21","357.67","76.04M","-0.76%"
"2022-10-07","362.79","368.97","373.29","360.94","107.79M","-2.79%"
"2022-10-06","373.20","375.62","378.72","372.68","82.33M","-1.03%"
"2022-10-05","377.09","373.39","379.46","370.95","88.07M","-0.23%"
"2022-10-04","377.97","372.40","378.00","366.57","103.60M","3.10%"
"2022-10-03","366.61","361.08","368.55","359.21","89.76M","2.64%"
"2022-09-30","357.18","361.80","365.91","357.04","153.71M","-1.55%"
"2022-09-29","362.79","366.81","367.11","359.70","112.95M","-2.09%"
"2022-09-28","370.53","364.38","372.30","362.60","110.80M","1.97%"
"2022-09-27","363.38","368.02","370.40","360.87","108.29M","-0.26%"
"2022-09-26","364.31","366.41","370.21","363.03","92.58M","-0.99%"
"2022-09-23","367.95","370.58","370.62","363.29","122.35M","-1.68%"
"2022-09-22","374.22","376.58","378.30","373.44","89.47M","-0.84%"
"2022-09-21","377.39","386.11","389.31","377.38","106.75M","-1.74%"
"2022-09-20","384.09","385.06","386.12","381.20","77.27M","-1.15%"
"2022-09-19","388.55","382.26","388.55","382.18","73.28M","0.78%"
"2022-09-16","385.56","384.14","386.25","382.11","103.08M","-1.17%"
"2022-09-15","390.12","392.96","395.96","388.78","87.63M","-1.14%"
"2022-09-14","394.60","394.47","396.20","391.12","85.02M","0.38%"
"2022-09-13","393.10","401.83","403.10","391.92","122.95M","-4.35%"
"2022-09-12","410.97","408.78","411.73","408.46","69.26M","1.07%"
"2022-09-09","406.60","402.74","407.51","402.46","76.71M","1.55%"
"2022-09-08","400.38","395.39","400.86","394.12","80.82M","0.65%"
"2022-09-07","397.78","390.43","398.59","390.20","70.96M","1.80%"
"2022-09-06","390.76","393.13","394.12","388.42","76.64M","-0.38%"
"2022-09-02","392.24","400.28","401.55","390.33","99.63M","-1.05%"
"2022-09-01","396.42","392.89","396.78","390.04","78.74M","0.31%"
"2022-08-31","395.18","399.93","401.24","395.04","76.03M","-0.76%"
"2022-08-30","398.21","403.85","404.10","396.00","85.65M","-1.10%"
"2022-08-29","402.63","402.20","405.84","401.20","65.37M","-0.66%"
"2022-08-26","405.31","419.39","419.96","405.25","103.09M","-3.38%"
"2022-08-25","419.51","415.24","419.56","414.09","50.94M","1.41%"
"2022-08-24","413.67","412.11","415.11","411.39","49.18M","0.32%"
"2022-08-23","412.35","412.90","415.42","411.77","49.11M","-0.24%"
"2022-08-22","413.35","417.05","417.23","412.40","77.70M","-2.08%"
"2022-08-19","422.14","424.98","425.26","421.22","68.02M","-1.34%"
"2022-08-18","427.89","426.86","428.61","425.50","49.02M","0.29%"
"2022-08-17","426.65","425.91","429.50","424.54","63.56M","-0.71%"
"2022-08-16","429.70","427.73","431.73","426.88","59.29M","0.20%"
"2022-08-15","428.86","424.77","429.41","424.71","54.05M","0.41%"
"2022-08-12","427.10","422.03","427.21","421.03","61.69M","1.69%"
"2022-08-11","419.99","422.99","424.95","419.21","59.49M","0.00%"
"2022-08-10","419.99","418.78","420.14","416.72","68.67M","2.10%"
"2022-08-09","411.35","412.22","412.75","410.22","44.93M","-0.40%"
"2022-08-08","412.99","415.25","417.62","411.83","54.03M","-0.12%"
"2022-08-05","413.47","409.66","414.15","409.60","56.81M","-0.17%"
"2022-08-04","414.17","414.37","415.09","412.44","45.66M","-0.07%"
"2022-08-03","414.45","410.30","415.68","410.00","67.82M","1.57%"
"2022-08-02","408.06","409.12","413.00","406.82","63.44M","-0.66%"
"2022-08-01","410.77","409.15","413.41","408.40","70.00M","-0.30%"
"2022-07-29","411.99","407.58","413.03","406.77","87.00M","1.46%"
"2022-07-28","406.07","401.89","406.80","398.15","73.97M","1.25%"
"2022-07-27","401.04","394.36","402.88","394.05","82.34M","2.60%"
"2022-07-26","390.89","393.84","394.06","389.95","52.95M","-1.18%"
"2022-07-25","395.57","395.75","396.47","393.21","53.63M","0.12%"
"2022-07-22","395.09","398.92","400.18","392.75","72.20M","-0.93%"
"2022-07-21","398.79","394.16","398.84","391.63","64.90M","1.02%"
"2022-07-20","394.77","392.47","396.26","391.03","71.84M","0.64%"
"2022-07-19","392.27","386.08","392.87","385.39","78.51M","2.70%"
"2022-07-18","381.95","388.38","389.09","380.66","63.20M","-0.83%"
"2022-07-15","385.13","382.55","385.25","380.54","79.06M","1.91%"
"2022-07-14","377.91","373.61","379.05","371.04","89.70M","-0.24%"
"2022-07-13","378.83","375.10","381.92","374.66","84.22M","-0.53%"
"2022-07-12","380.83","383.65","386.16","378.99","62.22M","-0.88%"
"2022-07-11","384.23","385.85","386.87","383.50","58.37M","-1.14%"
"2022-07-08","388.67","387.27","390.64","385.66","72.40M","-0.08%"
"2022-07-07","388.99","385.12","389.83","383.27","64.53M","1.50%"
"2022-07-06","383.25","382.11","385.87","379.60","70.43M","0.34%"
"2022-07-05","381.96","375.88","381.98","372.90","81.44M","0.19%"
"2022-07-01","381.24","376.56","381.70","373.80","74.84M","1.06%"
"2022-06-30","377.25","376.24","380.66","372.56","112.51M","-0.81%"
"2022-06-29","380.34","381.23","382.27","378.42","65.68M","-0.08%"
"2022-06-28","380.65","390.23","393.16","380.53","86.69M","-2.04%"
"2022-06-27","388.59","391.05","391.36","387.44","66.01M","-0.38%"
"2022-06-24","390.08","381.40","390.09","381.36","98.05M","3.18%"
"2022-06-23","378.06","376.64","378.83","372.89","79.29M","0.98%"
"2022-06-22","374.39","370.62","378.72","370.18","90.06M","-0.18%"
"2022-06-21","375.07","371.89","376.52","371.81","76.81M","2.52%"
"2022-06-17","365.86","365.51","369.38","362.17","111.11M","-0.22%"
"2022-06-16","366.65","370.51","370.94","364.08","134.47M","-3.31%"
"2022-06-15","379.20","377.36","383.90","372.12","125.67M","1.43%"
"2022-06-14","373.87","376.85","377.94","370.59","104.01M","-0.30%"
"2022-06-13","375.00","379.85","381.81","373.30","170.00M","-3.80%"
"2022-06-10","389.80","394.88","395.78","389.75","132.89M","-2.90%"
"2022-06-09","401.44","409.34","411.74","401.44","86.29M","-2.38%"
"2022-06-08","411.22","413.93","415.82","410.38","64.35M","-1.09%"
"2022-06-07","415.74","408.10","416.22","407.61","59.27M","0.96%"
"2022-06-06","411.79","414.78","416.61","410.55","57.51M","0.30%"
"2022-06-03","410.54","412.40","414.04","409.51","71.87M","-1.64%"
"2022-06-02","417.39","409.42","417.44","407.04","79.61M","1.90%"
"2022-06-01","409.59","415.17","416.24","406.93","86.59M","-0.81%"
"2022-05-31","412.93","413.55","416.46","410.03","95.94M","-0.56%"
"2022-05-27","415.26","407.91","415.38","407.70","84.77M","2.45%"
"2022-05-26","405.31","398.67","407.04","398.45","82.17M","2.00%"
"2022-05-25","397.37","392.31","399.45","391.89","91.47M","0.88%"
"2022-05-24","393.89","392.56","395.15","386.96","91.45M","-0.76%"
"2022-05-23","396.92","392.83","397.73","390.38","76.41M","1.87%"
"2022-05-20","389.63","393.25","397.03","380.54","131.43M","0.04%"
"2022-05-19","389.46","388.62","394.14","387.11","98.51M","-0.61%"
"2022-05-18","391.86","403.50","403.80","390.55","117.67M","-4.03%"
"2022-05-17","408.32","406.53","408.57","402.58","83.03M","2.06%"
"2022-05-16","400.09","399.98","403.97","397.60","78.62M","-0.41%"
"2022-05-13","401.72","396.71","403.18","395.61","104.17M","2.39%"
"2022-05-12","392.34","389.37","395.80","385.15","125.09M","-0.10%"
"2022-05-11","392.75","398.07","404.04","391.96","142.36M","-1.59%"
"2022-05-10","399.09","404.49","406.08","394.82","132.50M","0.23%"
"2022-05-09","398.17","405.10","406.41","396.50","155.59M","-3.20%"
"2022-05-06","411.34","411.10","414.80","405.73","151.77M","-0.60%"
"2022-05-05","413.81","424.55","425.00","409.44","172.93M","-3.55%"
"2022-05-04","429.06","417.08","429.66","413.71","144.25M","3.05%"
"2022-05-03","416.38","415.01","418.93","413.36","100.03M","0.46%"
"2022-05-02","414.48","412.07","415.92","405.02","158.31M","0.60%"
"2022-04-29","412.00","423.59","425.87","411.21","145.49M","-3.70%"
"2022-04-28","427.81","422.29","429.64","417.60","105.45M","2.53%"
"2022-04-27","417.27","417.24","422.92","415.01","122.03M","0.28%"
"2022-04-26","416.10","425.83","426.04","416.07","104.00M","-2.90%"
"2022-04-25","428.51","423.67","428.69","418.84","119.65M","0.58%"
"2022-04-22","426.04","436.91","438.08","425.44","132.47M","-2.74%"
"2022-04-21","438.06","448.54","450.01","437.10","85.42M","-1.50%"
"2022-04-20","444.71","446.92","447.57","443.48","65.22M","-0.07%"
"2022-04-19","445.04","437.86","445.80","437.68","77.82M","1.61%"
"2022-04-18","437.97","436.81","439.75","435.61","66.00M","0.04%"
"2022-04-14","437.79","443.55","444.73","437.68","97.87M","-1.25%"
"2022-04-13","443.31","438.03","444.11","437.84","74.07M","1.15%"
"2022-04-12","438.29","443.08","445.75","436.65","84.36M","-0.37%"
"2022-04-11","439.92","444.11","445.00","439.39","89.77M","-1.71%"
"2022-04-08","447.57","447.97","450.63","445.94","79.27M","-0.27%"
"2022-04-07","448.77","445.59","450.69","443.53","78.10M","0.50%"
"2022-04-06","446.52","446.89","448.93","443.47","106.90M","-1.00%"
"2022-04-05","451.03","455.22","457.83","449.82","74.21M","-1.26%"
"2022-04-04","456.80","453.13","456.91","452.26","59.60M","0.86%"
"2022-04-01","452.92","453.31","453.46","449.14","89.05M","0.28%"
"2022-03-31","451.64","457.89","458.76","451.16","121.70M","-1.54%"
"2022-03-30","458.70","460.34","461.19","456.46","79.67M","-0.62%"
"2022-03-29","461.55","460.02","462.07","457.18","86.58M","1.24%"
"2022-03-28","455.91","452.06","455.91","450.06","68.53M","0.71%"
"2022-03-25","452.69","451.16","452.98","448.43","77.10M","0.49%"
"2022-03-24","450.49","445.94","450.50","444.76","64.74M","1.51%"
"2022-03-23","443.80","446.91","448.49","443.71","79.43M","-1.29%"
"2022-03-22","449.59","445.86","450.58","445.86","74.65M","1.17%"
"2022-03-21","444.39","444.34","446.46","440.68","88.35M","-0.03%"
"2022-03-18","444.52","438.00","444.86","437.22","106.35M","0.78%"
"2022-03-17","441.07","433.59","441.07","433.19","102.68M","1.25%"
"2022-03-16","435.62","429.89","435.68","424.80","144.95M","2.22%"
"2022-03-15","426.17","419.77","426.84","418.42","106.22M","2.20%"
"2022-03-14","417.00","420.89","424.55","415.79","95.73M","-0.73%"
"2022-03-11","420.07","428.12","428.77","419.53","95.64M","-1.27%"
"2022-03-10","425.48","422.52","426.43","420.44","93.97M","-0.45%"
"2022-03-09","427.41","425.14","429.51","422.82","116.99M","2.68%"
"2022-03-08","416.25","419.62","427.21","415.12","164.77M","-0.76%"
"2022-03-07","419.43","431.55","432.30","419.36","137.90M","-2.95%"
"2022-03-04","432.17","431.75","433.37","427.88","114.08M","-0.81%"
"2022-03-03","435.71","440.47","441.11","433.80","105.50M","-0.50%"
"2022-03-02","437.89","432.37","439.72","431.57","117.73M","1.84%"
"2022-03-01","429.98","435.04","437.17","427.11","137.79M","-1.52%"
"2022-02-28","436.63","432.03","438.20","430.70","145.62M","-0.26%"
"2022-02-25","437.75","429.61","437.84","427.86","121.80M","2.21%"
"2022-02-24","428.30","411.02","428.76","410.64","213.94M","1.50%"
"2022-02-23","421.95","432.66","433.26","421.35","132.58M","-1.77%"
"2022-02-22","429.57","431.89","435.50","425.86","124.39M","-1.07%"
"2022-02-18","434.23","437.33","438.66","431.82","132.64M","-0.65%"
"2022-02-17","437.06","443.22","446.57","436.42","102.26M","-2.14%"
"2022-02-16","446.60","443.93","448.06","441.94","84.86M","0.11%"
"2022-02-15","446.10","443.73","446.28","443.18","88.66M","1.61%"
"2022-02-14","439.02","439.92","441.60","435.34","123.01M","-0.33%"
"2022-02-11","440.46","449.41","451.61","438.94","153.21M","-1.97%"
"2022-02-10","449.32","451.34","457.71","447.20","140.10M","-1.80%"
"2022-02-09","457.54","455.22","457.88","455.00","92.59M","1.46%"
"2022-02-08","450.94","446.73","451.92","445.22","81.01M","0.82%"
"2022-02-07","447.26","449.51","450.99","445.85","84.47M","-0.32%"
"2022-02-04","448.70","446.35","452.78","443.83","118.45M","0.47%"
"2022-02-03","446.60","450.95","452.97","445.71","118.02M","-2.35%"
"2022-02-02","457.35","455.50","458.12","453.05","117.36M","0.97%"
"2022-02-01","452.95","450.68","453.63","446.94","123.16M","0.68%"
"2022-01-31","449.91","441.24","450.28","439.81","152.25M","1.80%"
"2022-01-28","441.95","432.68","442.00","427.82","164.46M","2.48%"
"2022-01-27","431.24","438.26","441.59","429.45","149.88M","-0.49%"
"2022-01-26","433.38","440.72","444.04","428.86","186.39M","-0.25%"
"2022-01-25","434.47","433.06","439.72","427.15","168.00M","-1.22%"
"2022-01-24","439.84","432.03","440.38","420.76","252.50M","0.42%"
"2022-01-21","437.98","445.56","448.06","437.95","202.27M","-1.96%"
"2022-01-20","446.75","453.75","458.74","444.50","122.38M","-1.11%"
"2022-01-19","451.75","458.13","459.61","451.46","109.36M","-1.04%"
"2022-01-18","456.49","459.74","459.96","455.31","109.87M","-1.77%"
"2022-01-14","464.72","461.19","465.09","459.90","95.89M","0.04%"
"2022-01-13","464.53","472.19","472.88","463.44","91.17M","-1.38%"
"2022-01-12","471.02","471.59","473.20","468.94","67.61M","0.27%"
"2022-01-11","469.75","465.23","469.85","462.05","74.30M","0.91%"
"2022-01-10","465.51","462.70","465.74","456.60","119.36M","-0.12%"
"2022-01-07","466.09","467.95","469.20","464.65","85.11M","-0.40%"
"2022-01-06","467.94","467.89","470.82","465.43","86.86M","-0.09%"
"2022-01-05","468.38","477.16","477.98","468.28","104.54M","-1.92%"
"2022-01-04","477.55","479.22","479.98","475.58","71.18M","-0.03%"
"2022-01-03","477.71","476.30","477.85","473.85","72.67M","0.58%"
"2021-12-31","474.96","475.64","476.86","474.67","65.24M","-0.25%"
"2021-12-30","476.16","477.93","479.00","475.67","55.33M","-0.28%"
"2021-12-29","477.48","476.98","478.56","475.92","54.50M","0.13%"
"2021-12-28","476.87","477.72","478.81","476.06","47.27M","-0.08%"
"2021-12-27","477.26","472.06","477.31","472.01","56.81M","1.42%"
"2021-12-23","470.60","468.75","472.19","468.64","56.44M","0.62%"
"2021-12-22","467.69","462.79","467.81","462.58","58.89M","1.00%"
"2021-12-21","463.06","458.61","463.21","456.31","69.81M","1.78%"
"2021-12-20","454.98","454.48","455.40","451.14","107.13M","-1.06%"
"2021-12-17","459.87","461.55","464.74","458.06","135.64M","-1.41%"
"2021-12-16","466.45","472.57","472.87","464.80","116.57M","-0.88%"
"2021-12-15","470.60","463.42","470.86","460.74","116.90M","1.56%"
"2021-12-14","463.36","463.09","465.74","460.25","97.26M","-0.69%"
"2021-12-13","466.57","470.19","470.56","466.27","87.72M","-0.89%"
"2021-12-10","470.74","469.23","470.90","466.51","77.16M","0.94%"
"2021-12-09","466.35","468.15","469.63","466.14","61.27M","-0.68%"
"2021-12-08","469.52","468.70","470.00","466.83","72.24M","0.26%"
"2021-12-07","468.28","464.41","468.88","458.65","95.48M","2.07%"
"2021-12-06","458.79","456.13","460.79","453.56","98.98M","1.18%"
"2021-12-03","453.42","459.17","460.30","448.92","137.33M","-0.87%"
"2021-12-02","457.40","450.73","459.07","450.31","127.64M","1.53%"
"2021-12-01","450.50","461.64","464.67","450.29","132.49M","-1.11%"
"2021-11-30","455.56","462.00","464.03","455.30","148.56M","-1.95%"
"2021-11-29","464.60","464.07","466.56","461.73","86.27M","1.23%"
"2021-11-26","458.97","462.34","463.90","457.77","112.67M","-2.23%"
"2021-11-24","469.44","466.06","469.57","465.19","61.86M","0.27%"
"2021-11-23","468.19","467.22","469.10","464.45","73.21M","0.13%"
"2021-11-22","467.57","470.89","473.54","467.35","72.76M","-0.28%"
"2021-11-19","468.89","469.61","470.94","468.50","57.32M","-0.18%"
"2021-11-18","469.73","469.24","470.01","466.34","50.63M","0.34%"
"2021-11-17","468.14","469.00","469.19","467.48","47.86M","-0.24%"
"2021-11-16","469.28","467.15","470.49","467.07","48.86M","0.40%"
"2021-11-15","467.43","468.64","468.81","466.23","46.98M","0.03%"
"2021-11-12","467.27","465.12","467.86","464.11","53.47M","0.75%"
"2021-11-11","463.77","465.21","465.29","463.75","34.85M","0.03%"
"2021-11-10","463.62","465.58","467.38","462.04","69.43M","-0.80%"
"2021-11-09","467.38","469.32","469.57","465.88","51.15M","-0.33%"
"2021-11-08","468.93","469.70","470.23","468.20","50.41M","0.09%"
"2021-11-05","468.53","469.28","470.65","466.92","66.39M","0.35%"
"2021-11-04","466.91","465.36","467.00","464.99","52.85M","0.47%"
"2021-11-03","464.72","461.30","465.15","460.83","52.51M","0.61%"
"2021-11-02","461.90","460.22","462.23","460.08","48.91M","0.40%"
"2021-11-01","460.04","460.30","460.70","458.20","48.43M","0.17%"
"2021-10-29","459.25","455.87","459.56","455.56","70.16M","0.20%"
"2021-10-28","458.32","455.46","458.40","455.45","51.44M","0.96%"
"2021-10-27","453.94","456.45","457.16","453.86","72.44M","-0.44%"
"2021-10-26","455.96","457.20","458.49","455.56","56.08M","0.09%"
"2021-10-25","455.55","454.28","455.90","452.39","45.21M","0.54%"
"2021-10-22","453.12","453.13","454.67","451.05","58.85M","-0.10%"
"2021-10-21","453.59","451.77","453.83","451.31","41.31M","0.26%"
"2021-10-20","452.41","451.13","452.73","451.01","49.57M","0.39%"
"2021-10-19","450.64","448.92","450.71","448.27","47.00M","0.77%"
"2021-10-18","447.19","443.97","447.55","443.27","62.21M","0.30%"
"2021-10-15","445.87","444.75","446.26","444.09","66.26M","0.76%"
"2021-10-14","442.50","439.08","442.66","438.58","70.24M","1.68%"
"2021-10-13","435.18","434.71","436.05","431.54","72.97M","0.36%"
"2021-10-12","433.62","435.67","436.10","432.78","71.18M","-0.25%"
"2021-10-11","434.69","437.16","440.26","434.62","65.23M","-0.72%"
"2021-10-08","437.86","439.48","439.89","437.19","74.56M","-0.18%"
"2021-10-07","438.66","438.39","441.68","438.20","72.44M","0.86%"
"2021-10-06","434.90","429.27","435.12","427.54","113.03M","0.42%"
"2021-10-05","433.10","430.24","435.49","429.39","90.68M","1.04%"
"2021-10-04","428.64","433.00","433.96","426.36","128.57M","-1.29%"
"2021-10-01","434.24","430.98","436.03","427.23","129.24M","1.19%"
"2021-09-30","429.14","436.02","436.77","428.78","140.51M","-1.22%"
"2021-09-29","434.45","435.19","437.04","433.85","82.33M","0.17%"
"2021-09-28","433.72","439.69","440.04","432.94","130.44M","-2.02%"
"2021-09-27","442.64","442.81","444.05","441.90","61.37M","-0.29%"
"2021-09-24","443.91","441.44","444.67","441.21","62.09M","0.16%"
"2021-09-23","443.18","439.85","444.89","439.60","76.40M","1.22%"
"2021-09-22","437.86","436.05","440.03","433.75","102.35M","0.98%"
"2021-09-21","433.63","436.53","437.91","433.07","92.53M","-0.09%"
"2021-09-20","434.04","434.88","436.56","428.86","166.45M","-1.67%"
"2021-09-17","441.40","444.92","445.37","441.02","118.43M","-1.29%"
"2021-09-16","447.17","447.32","448.36","444.02","77.79M","-0.16%"
"2021-09-15","447.88","444.62","448.41","443.44","78.79M","0.84%"
"2021-09-14","444.17","448.12","448.34","443.22","78.20M","-0.54%"
"2021-09-13","446.58","448.64","448.92","444.11","83.74M","0.26%"
"2021-09-10","445.44","451.04","451.49","445.31","89.95M","-0.79%"
"2021-09-09","448.98","450.70","452.57","448.72","57.97M","-0.43%"
"2021-09-08","450.91","450.89","451.67","448.86","56.18M","-0.12%"
"2021-09-07","451.46","452.71","452.81","450.74","51.67M","-0.36%"
"2021-09-03","453.08","451.98","453.63","451.55","47.23M","-0.02%"
"2021-09-02","453.19","453.32","454.05","451.91","42.83M","0.31%"
"2021-09-01","451.80","452.56","453.11","451.55","48.72M","0.05%"
"2021-08-31","451.56","452.13","452.49","450.92","59.30M","-0.15%"
"2021-08-30","452.23","450.97","453.07","450.71","48.36M","0.44%"
"2021-08-27","450.25","447.12","450.65","447.06","77.24M","0.89%"
"2021-08-26","446.26","448.61","448.86","446.16","57.83M","-0.59%"
"2021-08-25","448.91","448.17","449.46","447.77","40.53M","0.21%"
"2021-08-24","447.97","447.97","448.54","447.42","38.74M","0.16%"
"2021-08-23","447.26","445.16","448.23","443.44","54.97M","0.88%"
"2021-08-20","443.36","440.23","443.71","439.71","72.01M","0.80%"
"2021-08-19","439.86","436.27","441.14","436.12","92.81M","0.15%"
"2021-08-18","439.18","442.96","444.62","438.92","89.35M","-1.09%"
"2021-08-17","444.04","444.24","444.96","440.85","92.67M","-0.66%"
"2021-08-16","446.97","444.53","447.11","442.87","73.93M","0.24%"
"2021-08-13","445.92","445.59","445.94","445.07","39.47M","0.18%"
"2021-08-12","445.11","443.62","445.26","442.66","38.94M","0.30%"
"2021-08-11","443.78","443.82","443.88","442.62","44.03M","0.25%"
"2021-08-10","442.68","442.61","443.44","441.88","43.34M","0.12%"
"2021-08-09","442.13","442.46","442.80","441.31","41.22M","-0.08%"
"2021-08-08","442.49","442.49","442.49","442.49","","0.00%"
"2021-08-07","442.49","442.49","442.49","442.49","","0.00%"
"2021-08-06","442.49","442.10","442.94","441.80","46.93M","0.17%"
"2021-08-05","441.76","440.22","441.85","439.88","38.97M","0.63%"
"2021-08-04","438.98","439.78","441.12","438.73","46.73M","-0.49%"
"2021-08-03","441.15","438.44","441.28","436.10","58.05M","0.81%"
"2021-08-02","437.59","440.34","440.93","437.21","58.78M","-0.21%"
"2021-07-30","438.51","437.91","440.06","437.77","68.95M","-0.49%"
"2021-07-29","440.65","439.81","441.80","439.81","47.44M","0.41%"
"2021-07-28","438.83","439.68","440.30","437.31","52.47M","-0.04%"
"2021-07-27","439.01","439.91","439.94","435.99","67.40M","-0.46%"
"2021-07-26","441.02","439.31","441.03","439.26","43.72M","0.25%"
"2021-07-23","439.94","437.52","440.30","436.79","63.77M","1.03%"
"2021-07-22","435.46","434.74","435.72","433.69","47.88M","0.21%"
"2021-07-21","434.55","432.34","434.70","431.01","64.72M","0.81%"
"2021-07-20","431.06","425.68","432.42","424.83","99.61M","1.43%"
"2021-07-19","424.97","426.19","431.41","421.97","147.99M","-1.48%"
"2021-07-16","431.34","436.01","436.06","430.92","75.87M","-0.78%"
"2021-07-15","434.75","434.81","435.53","432.72","55.13M","-0.34%"
"2021-07-14","436.24","437.40","437.92","434.91","64.13M","0.15%"
"2021-07-13","435.59","436.24","437.84","435.31","52.91M","-0.34%"
"2021-07-12","437.08","435.43","437.35","434.97","52.89M","0.36%"
"2021-07-09","435.52","432.53","435.84","430.71","76.24M","1.07%"
"2021-07-08","430.92","428.78","431.73","427.52","97.60M","-0.81%"
"2021-07-07","434.46","433.66","434.76","431.51","63.55M","0.35%"
"2021-07-06","432.93","433.78","434.01","430.01","68.71M","-0.18%"
"2021-07-05","433.72","433.72","433.72","433.72","","0.00%"
"2021-07-04","433.72","433.72","433.72","433.72","","0.00%"
"2021-07-03","433.72","433.72","433.72","433.72","","0.00%"
"2021-07-02","433.72","431.67","434.10","430.52","57.70M","0.76%"
"2021-07-01","430.43","428.87","430.60","428.80","53.44M","0.55%"
"2021-06-30","428.06","427.21","428.78","427.18","64.83M","0.08%"
"2021-06-29","427.70","427.88","428.56","427.13","35.97M","0.05%"
"2021-06-28","427.47","427.17","427.65","425.89","53.16M","0.20%"
"2021-06-25","426.61","425.90","427.09","425.55","58.13M","0.36%"
"2021-06-24","425.10","424.89","425.55","424.62","45.11M","0.59%"
"2021-06-23","422.60","423.19","424.05","422.51","49.45M","-0.12%"
"2021-06-22","423.11","420.85","424.00","420.08","57.70M","0.53%"
"2021-06-21","420.86","416.80","421.06","415.93","72.82M","1.43%"
"2021-06-18","414.92","417.09","417.83","414.70","118.68M","-1.67%"
"2021-06-17","421.97","421.67","423.02","419.32","90.95M","-0.03%"
"2021-06-16","422.11","424.63","424.87","419.92","80.39M","-0.56%"
"2021-06-15","424.48","425.42","425.46","423.54","51.51M","-0.18%"
"2021-06-14","425.26","424.43","425.37","423.10","42.36M","0.22%"
"2021-06-11","424.31","424.20","424.43","422.82","45.57M","0.17%"
"2021-06-10","423.61","422.96","424.63","421.55","51.02M","0.46%"
"2021-06-09","421.65","423.18","423.26","421.41","48.44M","-0.15%"
"2021-06-08","422.28","423.11","423.21","420.32","47.13M","0.02%"
"2021-06-07","422.19","422.59","422.78","421.19","51.56M","-0.10%"
"2021-06-04","422.60","420.75","422.92","418.84","55.94M","0.91%"
"2021-06-03","418.77","417.85","419.99","416.28","58.14M","-0.37%"
"2021-06-02","420.33","420.37","421.23","419.29","49.10M","0.16%"
"2021-06-01","419.67","422.57","422.72","419.20","54.22M","-0.09%"
"2021-05-28","420.04","420.97","421.25","419.79","58.52M","0.18%"
"2021-05-27","419.29","420.17","420.72","418.99","56.71M","0.05%"
"2021-05-26","419.07","418.87","419.61","417.76","43.09M","0.20%"
"2021-05-25","418.24","420.33","420.71","417.62","57.45M","-0.22%"
"2021-05-24","419.17","417.34","420.32","417.08","51.38M","1.02%"
"2021-05-21","414.94","416.87","418.20","414.45","76.58M","-0.08%"
"2021-05-20","415.28","411.80","416.62","411.67","78.02M","1.08%"
"2021-05-19","410.86","406.92","411.05","405.33","106.47M","-0.26%"
"2021-05-18","411.94","415.80","416.06","411.77","59.81M","-0.86%"
"2021-05-17","415.52","415.39","416.39","413.36","65.13M","-0.25%"
"2021-05-14","416.58","413.21","417.49","413.18","82.20M","1.54%"
"2021-05-13","410.28","407.07","412.35","407.02","106.39M","1.20%"
"2021-05-12","405.41","411.23","412.59","404.00","134.81M","-2.12%"
"2021-05-11","414.21","413.10","415.27","410.06","116.89M","-0.89%"
"2021-05-10","417.94","422.50","422.74","417.81","81.85M","-0.99%"
"2021-05-07","422.12","419.89","422.81","419.16","67.73M","0.73%"
"2021-05-06","419.07","415.83","419.21","413.68","74.32M","0.80%"
"2021-05-05","415.75","417.38","417.63","414.94","60.28M","0.03%"
"2021-05-04","415.62","416.07","416.60","411.67","101.59M","-0.62%"
"2021-05-03","418.20","419.43","419.84","417.67","68.13M","0.22%"
"2021-04-30","417.30","417.63","418.54","416.34","85.53M","-0.66%"
"2021-04-29","420.06","420.32","420.72","416.44","78.54M","0.64%"
"2021-04-28","417.40","417.81","419.01","416.90","51.24M","-0.03%"
"2021-04-27","417.52","417.93","418.14","416.30","51.30M","-0.02%"
"2021-04-26","417.61","417.44","418.22","416.81","52.18M","0.21%"
"2021-04-23","416.74","412.87","418.25","412.79","73.28M","1.08%"
"2021-04-22","412.27","415.89","416.78","411.13","97.58M","-0.91%"
"2021-04-21","416.07","411.51","416.29","411.36","66.79M","0.95%"
"2021-04-20","412.17","413.91","415.09","410.59","81.85M","-0.73%"
"2021-04-19","415.21","416.26","416.74","413.79","78.50M","-0.49%"
"2021-04-16","417.26","417.25","417.91","415.73","82.04M","0.33%"
"2021-04-15","415.87","413.74","416.16","413.69","60.23M","1.07%"
"2021-04-14","411.45","412.83","413.96","410.87","61.66M","-0.34%"
"2021-04-13","412.86","411.53","413.53","411.12","56.55M","0.30%"
"2021-04-12","411.64","410.85","411.93","410.20","56.70M","0.04%"
"2021-04-09","411.49","408.39","411.67","408.26","61.10M","0.73%"
"2021-04-08","408.52","407.93","408.58","406.93","57.86M","0.47%"
"2021-04-07","406.59","405.94","406.96","405.45","55.84M","0.12%"
"2021-04-06","406.12","405.76","407.24","405.40","62.02M","-0.06%"
"2021-04-05","406.36","403.46","406.94","403.38","91.68M","1.44%"
"2021-04-01","400.61","398.40","400.67","398.18","99.68M","1.08%"
"2021-03-31","396.33","395.34","398.00","395.31","112.73M","0.41%"
"2021-03-30","394.73","394.42","395.45","393.02","76.26M","-0.27%"
"2021-03-29","395.78","394.40","396.75","392.81","108.11M","-0.05%"
"2021-03-26","395.98","390.93","396.41","390.29","114.41M","1.61%"
